doc_id,sentence,pattern_type,matched_text,ai_similarity,impact_verbs,affected_entities,magnitudes,timeframes,sentence_length,domain,impact_type,primary_magnitude,sentiment_score
URL6,"The Impact of AI on Job Roles, Workforce, and Employment: What You Need to Know | Innopharma Education
https://www.innopharmaeducation.com/blog/the-impact-of-ai-on-job-roles-workforce-and-employment-what-you-need-to-know 6/9
Despite the challenges, the integration of AI in job roles has the
potential to drive innovation, increase efficiency, and improve our
quality of life.",ECONOMIC_IMPACT,Impact,0.474182934,"['increase', 'improve']","['innopharma', 'education', 'ai', 'efficiency', 'quality']",['6/9'],[],55,economic,neutral,06-Sep,0.705448449
URL6,"The Impact of AI on Job Roles, Workforce, and Employment: What You Need to Know | Innopharma Education
https://www.innopharmaeducation.com/blog/the-impact-of-ai-on-job-roles-workforce-and-employment-what-you-need-to-know 6/9
Despite the challenges, the integration of AI in job roles has the
potential to drive innovation, increase efficiency, and improve our
quality of life.",PRODUCTIVITY_IMPACT,increase efficiency,0.474182934,"['increase', 'improve']","['innopharma', 'education', 'ai', 'efficiency', 'quality']",['6/9'],[],55,productivity,neutral,06-Sep,0.705448449
URL6,"By leveraging the full potential of AI, we can create new
job opportunities, drive economic growth, and make significant strides
in addr essing some of the world’s most pressing challenges.
",JOB_IMPACT,create,0.549132764,['create'],"['ai', 'we', 'opportunity']",[],[],38,employment,positive,,0.895114064
URL6,"By leveraging the full potential of AI, we can create new
job opportunities, drive economic growth, and make significant strides
in addr essing some of the world’s most pressing challenges.
",ECONOMIC_IMPACT,economic,0.549132764,['create'],"['ai', 'we', 'opportunity']",[],[],38,economic,positive,,0.895114064
URL6,The impact of AI on job roles is significant and far-reaching.,ECONOMIC_IMPACT,impact,0.423061758,[],['ai'],[],[],14,economic,neutral,,0.674245536
URL6,"The Impact of AI on Job Roles, Workforce, and Employment: What You Need to Know | Innopharma Education
https://www.innopharmaeducation.com/blog/the-impact-of-ai-on-job-roles-workforce-and-employment-what-you-need-to-know 7/9
View More Blogs 
Our Education Partners
Our Graduates Work In
Our Courses
Springboard Courses 2025
MESSAGE *
I WOULD LIKE TO SIGN UP TO RECEIVE EMAILS FROM
INNOPHARMA EDUCATION.",ECONOMIC_IMPACT,Impact,0.501041234,[],"['innopharma', 'education']","['7/9', '2025']",[],63,economic,neutral,07-Sep,0.867402434
URL6,"The Impact of AI on Job Roles, Workforce, and Employment: What You Need to Know | Innopharma Education
https://www.innopharmaeducation.com/blog/the-impact-of-ai-on-job-roles-workforce-and-employment-what-you-need-to-know 8/9
FAQs
Directions
About Us
Meet The Team
Visit Our Innopharma Technology Website
Visit Our Innopharma Technical Services Website
Privacy Policy
Quality Assurance And Enhancement
Protection For Enrolled Learners
Courses In Dublin
Courses In Limerick
Courses In Cork
TELEPHONE
",ECONOMIC_IMPACT,Impact,0.47328651,[],"['innopharma', 'education', 'we', 'innopharma', 'technical', 'services', 'dublin']",['8/9'],[],76,economic,neutral,08-Sep,0.871521771
URL6,"The Impact of AI on Job Roles, Workforce, and Employment: What You Need to Know | Innopharma Education
https://www.innopharmaeducation.com/blog/the-impact-of-ai-on-job-roles-workforce-and-employment-what-you-need-to-know 9/9
",ECONOMIC_IMPACT,Impact,0.470478058,[],"['innopharma', 'education']",['9/9'],[],25,economic,neutral,09-Sep,0.844459474
c14006.rev0,"1 
  
 
 
 
The Impact of A rtificial Intelligence on Innovation 
 
 
 
Iain M. Cockburn  
Boston University and NBER  
Rebecca Henderson  
Harvard Business School and NBER  
Scott Stern  
MIT and NBER  
 
 
Paper prepared for the NBER Conference on Research I ssues in Artificial Int elligence  
Toronto, September 2017 
 
Preliminary and Incomplete!  
",ECONOMIC_IMPACT,Impact,0.485162139,[],"['nber', 'rebecca', 'henderson', ' \n', 'harvard', 'business', 'school', 'scott', 'stern', ' \n', 'mit', 'nber', ' \n \n \n', 'paper', 'the', 'nber', 'conference', 'on', 'research', 'artificial', 'int', 'toronto', 'preliminary', 'and', 'incomplete']","['1', '2017']",[],61,economic,neutral,1,0.843698084
c14006.rev0,"2 
  
The Impact of Artificial Intelligence on Innovation:  
An Exploratory Analysis  
 
ABSTRACT  
 
Artificial intelligence promises to improve existing goods and service s, and, by enabling automation of 
many tasks, to greatly increase the efficiency with which they are produced.  ",ECONOMIC_IMPACT,Impact,0.50658989,"['improve', 'increase']","['good', 'efficiency']",['2'],[],50,economic,neutral,2,0.537252605
c14006.rev0,"We then assess 
preliminary evidence of this differential impact in  changing nature of measurable innovation outputs in 
artificial intelligence, including papers and patents.  ",ECONOMIC_IMPACT,impact,0.413611591,[],[],[],[],29,economic,neutral,,0.888429642
c14006.rev0,"3 
 I. Introduction 
Rapid advance in the field of “artificial intelligence” has profound implications for the 
economy as well as society at large.   ",ECONOMIC_IMPACT,economy,0.530605733,[],[],['3'],[],30,economic,positive,3,0.680265665
c14006.rev0,"Artificial intelligence has the potential to directly influence 
products and services (and the tasks required to create these goods), with important implications 
for productivity, employm ent, and competition.  ",JOB_IMPACT,create,0.585743904,['create'],['good'],[],[],37,employment,positive,,0.687134802
c14006.rev0,"This example illustrates two key features of how advances in artificial intelligence have the 
potential to impact innovation .  ",ECONOMIC_IMPACT,impact,0.485227823,[],[],['two'],[],21,economic,positive,two,0.710406899
c14006.rev0,"From the perspective of the economics of 
innovation (among others, Bresnahan and Trajtenberg (1995)), there is an important distinction 
between the problem of providing innovation incentives for technologies that impact a relatively 
narrow d omain of application , such as the field of traditional “robotics” which are purpose- built 
for narrow tasks  (as exemplified by products such as the Roomba) , versus technologies with a 
wide —advocates might say almost limitless —domain of application , as may b e true of advances 
in neural networks and machine learning.   ",ECONOMIC_IMPACT,impact,0.409630775,[],"['bresnahan', 'trajtenberg']",['1995'],[],109,economic,neutral,1995,0.821845472
c14006.rev0,"Here again it is useful to draw the distinctio n between the impact of artificial intelligence tools in 
areas such as traditional robotics versus advances in learning -oriented approaches such as neural 
networks .  ",ECONOMIC_IMPACT,impact,0.493355334,[],[],[],[],37,economic,neutral,,0.615841091
c14006.rev0,"This essay begin s to unpack, in a preliminary way, the potential impact of advances in 
artificial intelligence on innovation, and identify the role that policy and institutions might play 
5 
 in promoting effective incentives for innovation, diffusion, and competitive structur e.  To do so, 
we begin in Section 2 by highlighting the distinctive economics of research tools such as 
artificial intelligence, focusing on the interplay between the degree of generality of application of 
a new research tool and the role of research tools  not simply in enhancing the efficiency of 
research acti vity but in creating a new “playbook” for innovation itself.  ",ECONOMIC_IMPACT,impact,0.476174474,"['enhance', 'create']","['efficiency', 'playbook']","['5', '2']",[],123,economic,neutral,5,0.766120553
c14006.rev0,"This essay begin s to unpack, in a preliminary way, the potential impact of advances in 
artificial intelligence on innovation, and identify the role that policy and institutions might play 
5 
 in promoting effective incentives for innovation, diffusion, and competitive structur e.  To do so, 
we begin in Section 2 by highlighting the distinctive economics of research tools such as 
artificial intelligence, focusing on the interplay between the degree of generality of application of 
a new research tool and the role of research tools  not simply in enhancing the efficiency of 
research acti vity but in creating a new “playbook” for innovation itself.  ",JOB_IMPACT,creating,0.476174474,"['enhance', 'create']","['efficiency', 'playbook']","['5', '2']",[],123,employment,neutral,5,0.766120553
c14006.rev0,"As we consider the potential impact of different aspects of “artificial intelligence” on 
innovation, two dimensions seem particularly important – the potential for contracting problems 
in the face of a new “invention for the method of invention” and the potential for coordination 
problems arising from a new “general purpose technology.”  ",ECONOMIC_IMPACT,impact,0.510831416,[],[],['two'],[],62,economic,neutral,two,0.802601755
c14006.rev0,"As we develop further in the rest of 
this paper,  it is possible that, relative to the relatively narrow domains of application of 
traditional automation and industrial robots, those areas of artificial intelligence evolving most 
rapidly -- “machine learning” – have the potential for both of these featur es.  To understand the 
likely economic consequences of this potential change in the nature of artificial intelligence 
innovation, we therefore consider each of these elements in turn, and then consider the impact of 
their interplay.  
",ECONOMIC_IMPACT,economic,0.50424999,[],[],[],[],101,economic,neutral,,0.707271516
c14006.rev0,"As we develop further in the rest of 
this paper,  it is possible that, relative to the relatively narrow domains of application of 
traditional automation and industrial robots, those areas of artificial intelligence evolving most 
rapidly -- “machine learning” – have the potential for both of these featur es.  To understand the 
likely economic consequences of this potential change in the nature of artificial intelligence 
innovation, we therefore consider each of these elements in turn, and then consider the impact of 
their interplay.  
",ECONOMIC_IMPACT,impact,0.50424999,[],[],[],[],101,economic,neutral,,0.707271516
c14006.rev0,"However, we highlight 
these two areas in particular as the y are likely to be important in the consideration of the role of 
artificial intelligence, and in particular understanding the rapidly changing landscape of artificial 
intelligence arising from dramatic improvements in machine learning over the past few years.  
",TIMEFRAME,years,0.533877254,[],[],['two'],[],55,education,positive,two,0.58505702
c14006.rev0,"11 
 On the one hand, perhaps the most successful line of research in the early years of artificial 
intelligence – dating back to the 1960s – falls under the broad head ing of symbolic systems.  
",TIMEFRAME,years,0.45682776,[],[],"['11', 'one']",[],40,general,positive,11,0.818964362
c14006.rev0,"However, while researc h based 
on the concept of a “general problem solver” has continued to be an area of significant academic 
interest, and there have been explosions of interest over time in the ability to use such 
approaches to assist human decision -making (e.g., in the cont ext of early -stage expert systems to 
guide medical diagnosis), the symbolic systems approach has been subject to fundamental 
critiques about the ability to develop a level of performance that can meaningfully impact real -
world processes in a scalable way.  ",ECONOMIC_IMPACT,impact,0.423304051,[],[],[],[],105,economic,neutral,,0.80669409
c14006.rev0,"However, over the past twenty years, the scientific 
field of robotics has had an important impact on manufacturing and automation, most notably 
through the introduction of more responsive robots t hat are provided with precisely programmed 
response algorithms as they encounter certain types of stimuli.  ",TIMEFRAME,twenty years,0.555699587,[],[],['twenty'],[],53,general,positive,twenty,0.756803811
c14006.rev0,"However, over the past twenty years, the scientific 
field of robotics has had an important impact on manufacturing and automation, most notably 
through the introduction of more responsive robots t hat are provided with precisely programmed 
response algorithms as they encounter certain types of stimuli.  ",TIMEFRAME,years,0.555699587,[],[],['twenty'],[],53,general,positive,twenty,0.756803811
c14006.rev0,"However, over the past twenty years, the scientific 
field of robotics has had an important impact on manufacturing and automation, most notably 
through the introduction of more responsive robots t hat are provided with precisely programmed 
response algorithms as they encounter certain types of stimuli.  ",ECONOMIC_IMPACT,impact,0.555699587,[],[],['twenty'],[],53,economic,positive,twenty,0.756803811
c14006.rev0,"Rather than being 
focused on symbolic logic, or precise sense- and-react systems, the learning approach was based 
on the idea of creating reliable and accurate methods for prediction of particular events (either 
physical or logical)",JOB_IMPACT,creating,0.403458595,['create'],['method'],[],[],44,employment,neutral,,0.829312921
c14006.rev0,"How Might Different Fields within Artificial Intelligence Impact Innovation?  
",ECONOMIC_IMPACT,Impact,0.478040218,[],"['artificial', 'intelligence', 'impact', 'innovation']",[],[],11,economic,neutral,,0.830508292
c14006.rev0,"Second, though most economic and policy analysis of artificial intelligence draws out 
consequences from the last two decades of automation to cons ider the impact of artificial 
intelligence going forward (e.g., in the domain of job displacement for an ever -increasing 
number of tasks), it is important to emphasize that there is a sharp difference between the 
advances in robotics that were a primary fo cus of application during the 2000s and the potential 
applications of learning which have come to the fore over the last few years.  
",ECONOMIC_IMPACT,economic,0.481815726,[],[],"['Second', 'two']",[],100,economic,neutral,Second,0.813171864
